Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Region,Year,Month,Day,DayOfWeek,Machinery_Code,Region_Code
2019-07-08,Compactors,0.029616648,15,35,1,0,9139.84,Sheilachester,2019,7,8,0,1,1497
2019-07-08,Tele Handlers ,0.029616648,33,35,1,0,9139.84,Port Melindaton,2019,7,8,0,5,1339
2019-07-09,Backhoe Loader,0.024112317,3505,35000,1,0,9139.84,Jamesview,2019,7,9,1,0,503
2019-07-09,Excavators(crawler),0.024112317,4,35,1,0,9139.84,Dannyville,2019,7,9,1,2,195
2019-07-09,Loaders (Wheeled),0.024112317,12,35,1,0,9139.84,West Tammieberg,2019,7,9,1,3,1890
2019-07-09,Skid Steer Loaders,0.024112317,25,35,1,0,9139.84,Perezmouth,2019,7,9,1,4,1244
2019-07-09,Compactors,0.024112317,31,35,1,0,9139.84,Frankview,2019,7,9,1,1,391
2019-07-09,Tele Handlers ,0.024112317,14,35,1,0,9139.84,New Peterberg,2019,7,9,1,5,1037
2019-07-10,Excavators(crawler),0.0310465,22,35,1,0,9139.84,Hansenfort,2019,7,10,2,2,433
2019-07-10,Loaders (Wheeled),0.0310465,13,35,1,0,9139.84,South Richard,2019,7,10,2,3,1637
2019-07-10,Skid Steer Loaders,0.0310465,23,35,1,0,9139.84,Lake Lauriemouth,2019,7,10,2,4,721
2019-07-10,Tele Handlers ,0.0310465,25,35,1,0,9139.84,Melissatown,2019,7,10,2,5,874
2019-07-11,Backhoe Loader,0.037721796,10,35,1,0,9139.84,Keithfort,2019,7,11,3,0,602
2019-07-11,Excavators(crawler),0.037721796,9,35,1,0,9139.84,Anitafurt,2019,7,11,3,2,52
2019-07-11,Loaders (Wheeled),0.037721796,31,35,1,0,9139.84,Grayville,2019,7,11,3,3,423
2019-07-11,Skid Steer Loaders,0.037721796,34,35,1,0,9139.84,Lake Russellport,2019,7,11,3,4,748
2025-03-15,Compactors,0.037721796,38,35,1,0,9139.84,Jamesbury,2025,3,15,5,1,497
2019-07-11,Tele Handlers ,0.037721796,19,35,1,0,9139.84,West Tracieton,2019,7,11,3,5,1895
2019-07-12,Backhoe Loader,0.035710445,3518,35000,1,0,9139.84,Goldenmouth,2019,7,12,4,0,412
2019-07-12,Excavators(crawler),0.035710445,27,35,1,0,9139.84,Catherinechester,2019,7,12,4,2,139
2019-07-12,Loaders (Wheeled),0.035710445,37,35,1,0,9139.84,South Katrina,2019,7,12,4,3,1609
2019-07-12,invalid_data,0.035710445,22,35,1,0,9139.84,Tinaview,2019,7,12,4,6,1723
2019-07-12,Compactors,0.035710445,22,35,1,0,9139.84,West Jasmine,2019,7,12,4,1,1828
2019-07-12,Tele Handlers ,0.035710445,18,35,1,0,9139.84,Port Judy,2019,7,12,4,5,1317
2019-07-13,Backhoe Loader,0.028760331,8,35,1,0,9139.84,Ericaside,2019,7,13,5,0,373
2019-07-13,Excavators(crawler),0.028760331,22,35,1,0,9139.84,Patrickburgh,2019,7,13,5,2,1234
2019-07-13,Skid Steer Loaders,0.028760331,21,35,1,0,9139.84,West Erikamouth,2019,7,13,5,4,1818
2019-07-13,Compactors,0.028760331,11,35,1,0,9139.84,Lake Mark,2019,7,13,5,1,728
2019-07-13,Tele Handlers ,0.028760331,17,35,1,0,9139.84,New Amanda,2019,7,13,5,5,925
2019-07-14,Backhoe Loader,0.026968037,18,35,1,0,9139.84,East Natalie,2019,7,14,6,0,327
2019-07-14,Excavators(crawler),0.026968037,0,35,1,0,9139.84,New Cameron,2019,7,14,6,2,941
2019-07-14,Skid Steer Loaders,0.026968037,3,35,1,0,9139.84,East Tara,2019,7,14,6,4,351
2019-07-14,Compactors,0.026968037,14,35,1,0,9139.84,Abbottborough,2019,7,14,6,1,0
2019-07-14,Tele Handlers ,0.026968037,22,35,1,0,9139.84,Matthewside,2019,7,14,6,5,856
2019-07-15,Excavators(crawler),0.030620333,22,35,1,0,9139.84,Matthewburgh,2019,7,15,0,2,851
2019-07-15,Loaders (Wheeled),0.030620333,24,35,1,0,9139.84,East Anna,2019,7,15,0,3,246
2019-07-15,Skid Steer Loaders,0.030620333,28,35,1,0,9139.84,North Stephaniebury,2019,7,15,0,4,1202
2019-07-15,Compactors,0.030620333,28,35,1,0,9139.84,New Tammystad,2019,7,15,0,1,1054
2025-03-15,Tele Handlers ,0.030620333,36,35,1,0,9139.84,Yangland,2025,3,15,5,5,1929
2019-07-16,Backhoe Loader,0.032464403,11,35,1,0,9139.84,Jennifershire,2019,7,16,1,0,524
2019-07-16,Excavators(crawler),0.032464403,19,35,1,0,9139.84,Brandonstad,2019,7,16,1,2,95
2019-07-16,Loaders (Wheeled),0.032464403,14,35,1,0,9139.84,Debbieborough,2019,7,16,1,3,212
2019-07-16,Skid Steer Loaders,0.032464403,23,35,1,0,9139.84,Chadfort,2019,7,16,1,4,142
2019-07-16,Tele Handlers ,0.032464403,15,35,1,0,9139.84,Heatherstad,2019,7,16,1,5,446
2019-07-17,Backhoe Loader,0.0378373,29,35,1,0,9139.84,Johnsonton,2019,7,17,2,0,556
2019-07-17,Excavators(crawler),0.0378373,17,35,1,0,9139.84,Nathanton,2019,7,17,2,2,917
2019-07-17,Loaders (Wheeled),0.0378373,25,35,1,0,9139.84,East Patrick,2019,7,17,2,3,332
2019-07-17,invalid_data,0.0378373,25,35,1,0,9139.84,Mcdonaldbury,2019,7,17,2,6,866
2019-07-17,Compactors,0.0378373,26,35,1,0,9139.84,South Elizabeth,2019,7,17,2,1,1577
2019-07-17,Tele Handlers ,0.0378373,26,35,1,0,9139.84,Hillton,2019,7,17,2,5,461
2019-07-18,Excavators(crawler),0.03203027,29,35,1,0,9139.84,Lake Jessica,2019,7,18,3,2,697
2019-07-18,Skid Steer Loaders,0.03203027,26,35,1,0,9139.84,Joeville,2019,7,18,3,4,546
2019-07-18,Compactors,0.03203027,4,35,1,0,9139.84,Madisonview,2019,7,18,3,1,818
2019-07-18,Tele Handlers ,0.03203027,10,35,1,0,9139.84,South Dale,2019,7,18,3,5,1558
2019-07-19,Backhoe Loader,0.029959176,20,35,1,0,9139.84,Jenniferfort,2019,7,19,4,0,521
2019-07-19,Excavators(crawler),0.029959176,24,35,1,0,9139.84,Zacharyland,2019,7,19,4,2,1931
2019-07-19,Loaders (Wheeled),0.029959176,37,35,1,0,9139.84,Jasmineborough,2019,7,19,4,3,512
2019-07-19,Skid Steer Loaders,0.029959176,15,35,1,0,9139.84,North Kristintown,2019,7,19,4,4,1155
2019-07-19,Compactors,0.029959176,25,35,1,0,9139.84,South Davidton,2019,7,19,4,1,1566
2019-07-19,Tele Handlers ,0.029959176,23,35,1,0,9139.84,Wademouth,2019,7,19,4,5,1757
2025-03-15,invalid_data,-0.034874042,4,35,1,0,9139.84,New Daniel,2025,3,15,5,6,957
2019-07-20,Excavators(crawler),0.034874042,17,35,1,0,9139.84,Lambchester,2019,7,20,5,2,775
2019-07-20,Loaders (Wheeled),0.034874042,16,35,1,0,9139.84,South Dustinville,2019,7,20,5,3,1575
2019-07-20,Skid Steer Loaders,0.034874042,18,35,1,0,9139.84,Huntburgh,2019,7,20,5,4,478
2019-07-20,Compactors,0.034874042,4,35,1,0,9139.84,East Lawrence,2019,7,20,5,1,314
2019-07-20,Tele Handlers ,0.034874042,25,35,1,0,9139.84,Jasonstad,2019,7,20,5,5,515
2019-07-21,Backhoe Loader,0.02726277,3516,35000,1,0,9139.84,West Shawnaburgh,2019,7,21,6,0,1883
2019-07-21,Excavators(crawler),0.02726277,7,35,1,0,9139.84,East Alyssa,2019,7,21,6,2,242
2019-07-21,Loaders (Wheeled),0.02726277,29,35,1,0,9139.84,Melissafurt,2019,7,21,6,3,872
2019-07-21,Skid Steer Loaders,0.02726277,21,35,1,0,9139.84,Lake Kerri,2019,7,21,6,4,717
2019-07-21,Tele Handlers ,0.02726277,14,35,1,0,9139.84,New Juliaport,2019,7,21,6,5,996
2019-07-22,Backhoe Loader,0.029110823,12,35,1,0,9139.84,Gonzalezstad,2019,7,22,0,0,418
2019-07-22,Excavators(crawler),0.029110823,27,35,1,0,9139.84,Port Megan,2019,7,22,0,2,1337
2019-07-22,Loaders (Wheeled),0.029110823,16,35,1,0,9139.84,Lake Eric,2019,7,22,0,3,679
2019-07-22,invalid_data,0.029110823,0,35,1,0,9139.84,Lake Christopherhaven,2019,7,22,0,6,659
2019-07-22,Compactors,0.029110823,13,35,1,0,9139.84,Nicholasview,2019,7,22,0,1,1070
2019-07-22,Tele Handlers ,0.029110823,26,35,1,0,9139.84,Janetshire,2019,7,22,0,5,509
2019-07-23,Backhoe Loader,0.027370308,26,35,1,0,9139.84,North Andrewfort,2019,7,23,1,0,1079
2019-07-23,Excavators(crawler),0.027370308,-1,35,1,0,9139.84,Stephanieport,2019,7,23,1,2,1675
2019-07-23,Skid Steer Loaders,0.027370308,23,35,1,0,9139.84,Kyleborough,2019,7,23,1,4,631
2019-07-23,Compactors,0.027370308,0,35,1,0,9139.84,North Justin,2019,7,23,1,1,1144
2019-07-23,Tele Handlers ,0.027370308,12,35,1,0,9139.84,Williamsmouth,2019,7,23,1,5,1916
2019-07-24,Backhoe Loader,0.033687145,3494,35000,1,0,9139.84,Littleport,2019,7,24,2,0,806
2025-03-15,Excavators(crawler),0.033687145,12,35,1,0,9139.84,Melindastad,2025,3,15,5,2,871
2019-07-24,Loaders (Wheeled),0.033687145,25,35,1,0,9139.84,Port Patrick,2019,7,24,2,3,1353
2019-07-24,Skid Steer Loaders,0.033687145,22,35,1,0,9139.84,West Michaelhaven,2019,7,24,2,4,1865
2019-07-24,Compactors,0.033687145,12,35,1,0,9139.84,Waynemouth,2019,7,24,2,1,1772
2019-07-24,Tele Handlers ,0.033687145,20,35,1,0,9139.84,Juliachester,2019,7,24,2,5,582
2019-07-25,Excavators(crawler),0.037494772,23,35,1,0,9139.84,Russellburgh,2019,7,25,3,2,1460
2019-07-25,Skid Steer Loaders,0.037494772,29,35,1,0,9139.84,Humphreyhaven,2019,7,25,3,4,477
2019-07-25,Compactors,0.037494772,40,35,1,0,9139.84,Brandonbury,2019,7,25,3,1,92
2019-07-25,Tele Handlers ,0.037494772,33,35,1,0,9139.84,Rodriguezfort,2019,7,25,3,5,1445
2019-07-26,Backhoe Loader,0.035355969,15,35,1,0,9139.84,South Jamesport,2019,7,26,4,0,1587
2019-07-26,Excavators(crawler),0.035355969,25,35,1,0,9139.84,New Scott,2019,7,26,4,2,1045
2019-07-26,Loaders (Wheeled),0.035355969,25,35,1,0,9139.84,South Carolyn,2019,7,26,4,3,1545
2019-07-26,Skid Steer Loaders,0.035355969,10,35,1,0,9139.84,West Teresa,2019,7,26,4,4,1891
2019-07-26,Tele Handlers ,0.035355969,28,35,1,0,9139.84,New Nicoleshire,2019,7,26,4,5,1033
2019-07-27,Backhoe Loader,0.036180424,3512,35000,1,0,9139.84,Perryview,2019,7,27,5,0,1248
2019-07-27,Excavators(crawler),0.036180424,41,35,1,0,9139.84,New Joseph,2019,7,27,5,2,991
2019-07-27,Loaders (Wheeled),0.036180424,21,35,1,0,9139.84,East Mark,2019,7,27,5,3,318
2019-07-27,invalid_data,0.036180424,13,35,1,0,9139.84,Matthewview,2019,7,27,5,6,860
2019-07-27,Compactors,0.036180424,26,35,1,0,9139.84,North Jasminhaven,2019,7,27,5,1,1129
2019-07-27,Tele Handlers ,0.036180424,35,35,1,0,9139.84,Gardnerburgh,2019,7,27,5,5,401
2019-07-28,Backhoe Loader,0.039784925,17,35,1,0,9139.84,Jamesburgh,2019,7,28,6,0,496
2019-07-28,Excavators(crawler),0.039784925,26,35,1,0,9139.84,New Brett,2019,7,28,6,2,938
2025-03-15,Loaders (Wheeled),0.039784925,28,35,1,0,9139.84,Hartmanfurt,2025,3,15,5,3,441
2019-07-28,Skid Steer Loaders,0.039784925,53,35,1,0,9139.84,Jillianborough,2019,7,28,6,4,536
2019-07-28,Compactors,0.039784925,22,35,1,0,9139.84,Elainechester,2019,7,28,6,1,362
2019-07-28,Tele Handlers ,0.039784925,22,35,1,0,9139.84,East Jessicaview,2019,7,28,6,5,295
2019-07-29,Excavators(crawler),0.039605696,14,35,1,0,9139.84,Markport,2019,7,29,0,2,831
2019-07-29,Loaders (Wheeled),0.039605696,21,35,1,0,9139.84,Maryside,2019,7,29,0,3,849
2019-07-29,Skid Steer Loaders,0.039605696,34,35,1,0,9139.84,New Juan,2019,7,29,0,4,994
2019-07-29,Compactors,0.039605696,20,35,1,0,9139.84,Sotomouth,2019,7,29,0,1,1520
2019-07-29,Tele Handlers ,0.039605696,25,35,1,0,9139.84,New Wendyfurt,2019,7,29,0,5,1063
2019-07-30,Excavators(crawler),0.031914767,17,35,1,0,9139.84,North Morgan,2019,7,30,1,2,1179
2019-07-30,Loaders (Wheeled),0.031914767,40,35,1,0,9139.84,Rogerfort,2019,7,30,1,3,1448
2019-07-30,Skid Steer Loaders,0.031914767,31,35,1,0,9139.84,South Charleneton,2019,7,30,1,4,1548
2019-07-30,Compactors,0.031914767,19,35,1,0,9139.84,Torresshire,2019,7,30,1,1,1728
2019-07-30,Tele Handlers ,0.031914767,21,35,1,0,9139.84,Carrollshire,2019,7,30,1,5,132
2019-07-31,Backhoe Loader,0.027449965,17,35,1,0,9139.84,Petersonport,2019,7,31,2,0,1249
2019-07-31,Excavators(crawler),0.027449965,18,35,1,0,9139.84,East Justin,2019,7,31,2,2,303
2019-07-31,Loaders (Wheeled),0.027449965,26,35,1,0,9139.84,Jamesberg,2019,7,31,2,3,495
2019-07-31,Skid Steer Loaders,0.027449965,10,35,1,0,9139.84,New Davidberg,2019,7,31,2,4,960
2019-07-31,Tele Handlers ,0.027449965,23,35,1,0,9139.84,Gillmouth,2019,7,31,2,5,408
2019-08-01,Backhoe Loader,0.034463806,18,35,1,0,10074.14,North Anthony,2019,8,1,3,0,1083
2019-08-01,Excavators(crawler),0.034463806,13,35,1,0,10074.14,Charlesland,2019,8,1,3,2,145
2019-08-01,Loaders (Wheeled),0.034463806,21,35,1,0,10074.14,Butlertown,2019,8,1,3,3,121
2025-03-15,invalid_data,0.034463806,25,35,1,0,10074.14,Timothyland,2025,3,15,5,6,1721
2019-08-01,Tele Handlers ,0.034463806,19,35,1,0,10074.14,Emilystad,2019,8,1,3,5,372
2019-08-02,Backhoe Loader,0.038629891,3516,35000,1,0,10074.14,Janeton,2019,8,2,4,0,508
2019-08-02,Excavators(crawler),0.038629891,38,35,1,0,10074.14,Jenningsfurt,2019,8,2,4,2,526
2019-08-02,Skid Steer Loaders,0.038629891,27,35,1,0,10074.14,New Johnshire,2019,8,2,4,4,988
2019-08-02,Compactors,0.038629891,27,35,1,0,10074.14,South Loristad,2019,8,2,4,1,1613
2019-08-02,Tele Handlers ,0.038629891,17,35,1,0,10074.14,Catherinetown,2019,8,2,4,5,140
2019-08-03,Backhoe Loader,0.025637758,21,35,1,0,10074.14,North Julieshire,2019,8,3,5,0,1143
2019-08-03,Excavators(crawler),0.025637758,15,35,1,0,10074.14,Dylanhaven,2019,8,3,5,2,236
2019-08-03,Loaders (Wheeled),0.025637758,4,35,1,0,10074.14,Owensshire,2019,8,3,5,3,1223
2019-08-03,Skid Steer Loaders,0.025637758,12,35,1,0,10074.14,Taylorland,2019,8,3,5,4,1703
2019-08-03,Compactors,0.025637758,26,35,1,0,10074.14,Lake Zachary,2019,8,3,5,1,774
2019-08-03,Tele Handlers ,0.025637758,11,35,1,0,10074.14,Duranview,2019,8,3,5,5,232
2019-08-04,Excavators(crawler),0.028812108,14,35,1,0,10074.14,North Jennifermouth,2019,8,4,6,2,1131
2019-08-04,Loaders (Wheeled),0.028812108,16,35,1,0,10074.14,New Aprilbury,2019,8,4,6,3,927
2019-08-04,Skid Steer Loaders,0.028812108,11,35,1,0,10074.14,Johnbury,2019,8,4,6,4,547
2019-08-04,Compactors,0.028812108,16,35,1,0,10074.14,South Pamela,2019,8,4,6,1,1629
2019-08-04,Tele Handlers ,0.028812108,20,35,1,0,10074.14,Ashleychester,2019,8,4,6,5,64
2019-08-05,Backhoe Loader,0.03216967,3509,35000,1,0,10074.14,North Denisemouth,2019,8,5,0,0,1107
2019-08-05,Excavators(crawler),0.03216967,15,35,1,0,10074.14,Desireefurt,2019,8,5,0,2,215
2019-08-05,Skid Steer Loaders,0.03216967,18,35,1,0,10074.14,Ginahaven,2019,8,5,0,4,409
2025-03-15,Compactors,-0.03216967,-21,35,1,0,10074.14,Brandistad,2025,3,15,5,1,91
2019-08-05,Tele Handlers ,0.03216967,0,35,1,0,10074.14,West Alexis,2019,8,5,0,5,1783
2019-08-06,Backhoe Loader,0.030429155,14,35,1,0,10074.14,Marshallburgh,2019,8,6,1,0,834
2019-08-06,Excavators(crawler),0.030429155,-2,35,1,0,10074.14,North Cherylville,2019,8,6,1,2,1098
2019-08-06,Loaders (Wheeled),0.030429155,19,35,1,0,10074.14,North Dawn,2019,8,6,1,3,1105
2019-08-06,invalid_data,0.030429155,14,35,1,0,10074.14,New Charles,2019,8,6,1,6,945
2019-08-06,Compactors,0.030429155,21,35,1,0,10074.14,North Derrickmouth,2019,8,6,1,1,1110
2019-08-06,Tele Handlers ,0.030429155,18,35,1,0,10074.14,North Peter,2019,8,6,1,5,1183
2019-08-07,Backhoe Loader,0.032918451,25,35,1,0,10074.14,Perezland,2019,8,7,2,0,1243
2019-08-07,Excavators(crawler),0.032918451,-3,35,1,0,10074.14,Nicoleshire,2019,8,7,2,2,1072
2019-08-07,Skid Steer Loaders,0.032918451,15,35,1,0,10074.14,Lake Garyville,2019,8,7,2,4,684
2019-08-07,Compactors,0.032918451,1,35,1,0,10074.14,Port Robert,2019,8,7,2,1,1362
2019-08-07,Tele Handlers ,0.032918451,14,35,1,0,10074.14,Stephensbury,2019,8,7,2,5,1676
2019-08-08,Backhoe Loader,0.029616648,3517,35000,1,0,10074.14,East Jared,2019,8,8,3,0,289
2019-08-08,Excavators(crawler),0.029616648,19,35,1,0,10074.14,Jonesside,2019,8,8,3,2,568
2019-08-08,Loaders (Wheeled),0.029616648,20,35,1,0,10074.14,East Heather,2019,8,8,3,3,287
2019-08-08,Skid Steer Loaders,0.029616648,22,35,1,0,10074.14,Jennaview,2019,8,8,3,4,520
2019-08-08,Compactors,0.029616648,36,35,1,0,10074.14,Conradchester,2019,8,8,3,1,170
2019-08-08,Tele Handlers ,0.029616648,22,35,1,0,10074.14,West Emily,2019,8,8,3,5,1816
2019-08-09,Excavators(crawler),0.024112317,3,35,1,0,10074.14,Priceberg,2019,8,9,4,2,1396
2019-08-09,Loaders (Wheeled),0.024112317,18,35,1,0,10074.14,Danielleville,2019,8,9,4,3,191
2019-08-09,Skid Steer Loaders,0.024112317,-10,35,1,0,10074.14,Davidborough,2019,8,9,4,4,198
2019-08-09,Compactors,0.024112317,0,35,1,0,10074.14,Troystad,2019,8,9,4,1,1738
2025-03-15,Tele Handlers ,0.024112317,12,35,1,0,10074.14,New Erik,2025,3,15,5,5,969
2019-08-10,Backhoe Loader,0.0310465,24,35,1,0,10074.14,Wilsonstad,2019,8,10,5,0,1923
2019-08-10,Excavators(crawler),0.0310465,10,35,1,0,10074.14,Janetberg,2019,8,10,5,2,507
2019-08-10,Loaders (Wheeled),0.0310465,17,35,1,0,10074.14,Tommyfort,2019,8,10,5,3,1726
2019-08-10,Skid Steer Loaders,0.0310465,26,35,1,0,10074.14,Dawnbury,2019,8,10,5,4,209
2019-08-10,Tele Handlers ,0.0310465,34,35,1,0,10074.14,East Stacy,2019,8,10,5,5,347
2019-08-11,Backhoe Loader,0.037721796,3516,35000,1,0,10074.14,North Kyleshire,2019,8,11,6,0,1157
2019-08-11,Excavators(crawler),0.037721796,39,35,1,0,10074.14,Nelsontown,2019,8,11,6,2,920
2019-08-11,Loaders (Wheeled),0.037721796,18,35,1,0,10074.14,New Johnbury,2019,8,11,6,3,987
2019-08-11,invalid_data,0.037721796,16,35,1,0,10074.14,North Stephanie,2019,8,11,6,6,1201
2019-08-11,Compactors,0.037721796,32,35,1,0,10074.14,Lisaland,2019,8,11,6,1,801
2019-08-11,Tele Handlers ,0.037721796,22,35,1,0,10074.14,Lake Patty,2019,8,11,6,5,741
2019-08-12,Backhoe Loader,0.035710445,16,35,1,0,10074.14,Davidchester,2019,8,12,0,0,199
2019-08-12,Excavators(crawler),0.035710445,28,35,1,0,10074.14,West Margaret,2019,8,12,0,2,1856
2019-08-12,Skid Steer Loaders,0.035710445,30,35,1,0,10074.14,Port Brandi,2019,8,12,0,4,1269
2019-08-12,Tele Handlers ,0.035710445,15,35,1,0,10074.14,Port Tim,2019,8,12,0,5,1384
2019-08-13,Backhoe Loader,0.028760331,29,35,1,0,10074.14,Trujilloton,2019,8,13,1,0,1739
2019-08-13,Excavators(crawler),0.028760331,43,35,1,0,10074.14,Hillmouth,2019,8,13,1,2,459
2019-08-13,Loaders (Wheeled),0.028760331,9,35,1,0,10074.14,North Robin,2019,8,13,1,3,1193
2019-08-13,Skid Steer Loaders,0.028760331,10,35,1,0,10074.14,Hortonburgh,2019,8,13,1,4,472
2019-08-13,Compactors,0.028760331,3,35,1,0,10074.14,South Carmenshire,2019,8,13,1,1,1544
2019-08-13,Tele Handlers ,0.028760331,12,35,1,0,10074.14,Codyfort,2019,8,13,1,5,160
2025-03-15,invalid_data,0.026968037,3505,35000,1,0,10074.14,East Dawn,2025,3,15,5,6,268
2019-08-14,Excavators(crawler),0.026968037,14,35,1,0,10074.14,Mcculloughmouth,2019,8,14,2,2,865
2019-08-14,Loaders (Wheeled),0.026968037,16,35,1,0,10074.14,South Kathleen,2019,8,14,2,3,1608
2019-08-14,Skid Steer Loaders,0.026968037,13,35,1,0,10074.14,East Michelle,2019,8,14,2,4,324
2019-08-14,Compactors,0.026968037,10,35,1,0,10074.14,Port Dylan,2019,8,14,2,1,1291
2019-08-14,Tele Handlers ,0.026968037,7,35,1,0,10074.14,Coleside,2019,8,14,2,5,165
2019-08-15,Backhoe Loader,0.030620333,24,35,1,0,10074.14,Knightstad,2019,8,15,3,0,626
2019-08-15,Excavators(crawler),0.030620333,9,35,1,0,10074.14,Port Heather,2019,8,15,3,2,1301
2019-08-15,Loaders (Wheeled),0.030620333,15,35,1,0,10074.14,Rosetown,2019,8,15,3,3,1454
2019-08-15,Skid Steer Loaders,0.030620333,13,35,1,0,10074.14,Kennethview,2019,8,15,3,4,611
2019-08-15,Tele Handlers ,0.030620333,17,35,1,0,10074.14,Taraland,2019,8,15,3,5,1699
2019-08-16,Backhoe Loader,0.032464403,41,35,1,0,10074.14,North Carl,2019,8,16,4,0,1095
2019-08-16,Excavators(crawler),0.032464403,22,35,1,0,10074.14,East Alexis,2019,8,16,4,2,240
2019-08-16,invalid_data,0.032464403,28,35,1,0,10074.14,New Laurieshire,2019,8,16,4,6,1008
2019-08-16,Compactors,0.032464403,19,35,1,0,10074.14,Port Scotttown,2019,8,16,4,1,1369
2019-08-16,Tele Handlers ,0.032464403,4,35,1,0,10074.14,Gravesstad,2019,8,16,4,5,422
2019-08-17,Backhoe Loader,0.0378373,3518,35000,1,0,10074.14,Lake Eugene,2019,8,17,5,0,681
2019-08-17,Excavators(crawler),0.0378373,31,35,1,0,10074.14,Clinebury,2019,8,17,5,2,159
2019-08-17,Skid Steer Loaders,0.0378373,24,35,1,0,10074.14,Dominguezmouth,2019,8,17,5,4,220
2019-08-17,Compactors,0.0378373,31,35,1,0,10074.14,Holmesview,2019,8,17,5,1,469
2019-08-17,Tele Handlers ,0.0378373,26,35,1,0,10074.14,Jenniferstad,2019,8,17,5,5,525
2019-08-18,Backhoe Loader,0.03203027,21,35,1,0,10074.14,Port Stacyland,2019,8,18,6,0,1373
2025-03-15,Excavators(crawler),0.03203027,29,35,1,0,10074.14,North Kristenfurt,2025,3,15,5,2,1153
2019-08-18,Loaders (Wheeled),0.03203027,25,35,1,0,10074.14,Shawhaven,2019,8,18,6,3,1494
2019-08-18,Skid Steer Loaders,0.03203027,-4,35,1,0,10074.14,Gillfort,2019,8,18,6,4,407
2019-08-18,Compactors,0.03203027,2,35,1,0,10074.14,Tammyland,2019,8,18,6,1,1696
2019-08-18,Tele Handlers ,0.03203027,20,35,1,0,10074.14,Richardhaven,2019,8,18,6,5,1422
2019-08-19,Excavators(crawler),0.029959176,27,35,1,0,10074.14,Bobbymouth,2019,8,19,0,2,85
2019-08-19,Loaders (Wheeled),0.029959176,34,35,1,0,10074.14,New Rhondamouth,2019,8,19,0,3,1040
2019-08-19,Skid Steer Loaders,0.029959176,14,35,1,0,10074.14,Masonville,2019,8,19,0,4,850
2019-08-19,Compactors,0.029959176,6,35,1,0,10074.14,West Bethfurt,2019,8,19,0,1,1796
2019-08-19,Tele Handlers ,0.029959176,27,35,1,0,10074.14,North Lisa,2019,8,19,0,5,1162
2019-08-20,Excavators(crawler),0.034874042,21,35,1,0,10074.14,Fischerbury,2019,8,20,1,2,384
2019-08-20,Loaders (Wheeled),0.034874042,36,35,1,0,10074.14,Alanville,2019,8,20,1,3,8
2019-08-20,Skid Steer Loaders,0.034874042,40,35,1,0,10074.14,South Carlymouth,2019,8,20,1,4,1543
2019-08-20,Tele Handlers ,0.034874042,21,35,1,0,10074.14,West Kennethview,2019,8,20,1,5,1849
2019-08-21,Backhoe Loader,0.02726277,16,35,1,0,10074.14,North Michellebury,2019,8,21,2,0,1175
2019-08-21,Excavators(crawler),0.02726277,35,35,1,0,10074.14,Meyerburgh,2019,8,21,2,2,876
2019-08-21,Loaders (Wheeled),0.02726277,9,35,1,0,10074.14,Port Jillmouth,2019,8,21,2,3,1313
2019-08-21,invalid_data,0.02726277,-6,35,1,0,10074.14,North Joseph,2019,8,21,2,6,1140
2019-08-21,Compactors,0.02726277,16,35,1,0,10074.14,Sanchezport,2019,8,21,2,1,1466
2019-08-21,Tele Handlers ,0.02726277,26,35,1,0,10074.14,Orrmouth,2019,8,21,2,5,1221
2019-08-22,Backhoe Loader,0.029110823,22,35,1,0,10074.14,West Mariastad,2019,8,22,3,0,1857
2019-08-22,Excavators(crawler),0.029110823,18,35,1,0,10074.14,East Aprilmouth,2019,8,22,3,2,248
2025-03-15,Loaders (Wheeled),-0.029110823,-16,35,1,0,10074.14,New Richard,2025,3,15,5,3,1041
2019-08-22,Skid Steer Loaders,0.029110823,2,35,1,0,10074.14,North Dennisshire,2019,8,22,3,4,1108
2019-08-22,Compactors,0.029110823,23,35,1,0,10074.14,South Ericside,2019,8,22,3,1,1580
2019-08-22,Tele Handlers ,0.029110823,25,35,1,0,10074.14,Margaretville,2019,8,22,3,5,823
2019-08-23,Backhoe Loader,0.027370308,3519,35000,1,0,10074.14,Craigshire,2019,8,23,4,0,177
2019-08-23,Excavators(crawler),0.027370308,31,35,1,0,10074.14,South Antonio,2019,8,23,4,2,1531
2019-08-23,Loaders (Wheeled),0.027370308,20,35,1,0,10074.14,Sarahville,2019,8,23,4,3,1476
2019-08-23,Skid Steer Loaders,0.027370308,11,35,1,0,10074.14,Davisberg,2019,8,23,4,4,205
2019-08-23,Tele Handlers ,0.027370308,27,35,1,0,10074.14,Olsonbury,2019,8,23,4,5,1219
2019-08-24,Excavators(crawler),0.033687145,24,35,1,0,10074.14,Lindseyshire,2019,8,24,5,2,797
2019-08-24,Loaders (Wheeled),0.033687145,37,35,1,0,10074.14,Alexandratown,2019,8,24,5,3,15
2019-08-24,Skid Steer Loaders,0.033687145,25,35,1,0,10074.14,South Kennethbury,2019,8,24,5,4,1610
2019-08-24,Compactors,0.033687145,18,35,1,0,10074.14,Bellton,2019,8,24,5,1,78
2019-08-24,Tele Handlers ,0.033687145,0,35,1,0,10074.14,Townsendland,2019,8,24,5,5,1729
